date.time,rainfall,intensity,air.temp,in.temp,in.depth,out.temp,out.depth,event
9/1/17 2:52,,,65.338,69.449,0.047,70.308,0.283,5
9/1/17 2:54,,,65.338,69.449,0.042,70.308,0.283,5
9/1/17 2:56,,,65.338,69.449,0.047,70.308,0.283,5
9/1/17 2:58,,,65.509,69.449,0.045,70.137,0.275,5
9/1/17 3:00,0.01,,65.338,69.449,0.052,70.137,0.287,5
9/1/17 3:02,,,65.509,69.449,0.045,70.137,0.287,5
9/1/17 3:04,,,65.509,69.449,0.046,70.137,0.276,5
9/1/17 3:06,,,65.509,69.449,0.045,70.137,0.281,5
9/1/17 3:08,,,65.509,69.449,0.045,70.137,0.275,5
9/1/17 3:10,,,65.509,69.449,0.05,70.137,0.286,5
9/1/17 3:12,,,65.509,69.449,0.045,70.137,0.28,5
9/1/17 3:14,,,65.509,69.449,0.045,70.137,0.28,5
9/1/17 3:16,,,65.509,69.449,0.045,70.137,0.275,5
9/1/17 3:18,,,65.509,69.278,0.049,70.137,0.28,5
9/1/17 3:20,,,65.68,69.449,0.048,70.137,0.279,5
9/1/17 3:22,,,65.68,69.278,0.042,70.137,0.279,5
9/1/17 3:24,,,65.68,69.278,0.042,70.137,0.273,5
9/1/17 3:26,,,65.68,69.278,0.047,70.137,0.279,5
9/1/17 3:28,,,65.851,69.278,0.041,70.137,0.272,5
9/1/17 3:30,,,65.851,69.278,0.041,69.964,0.272,5
9/1/17 3:32,,,65.851,69.278,0.051,69.964,0.282,5
9/1/17 3:34,,,65.851,69.278,0.046,69.964,0.277,5
9/1/17 3:36,,,66.022,69.278,0.04,69.964,0.271,5
9/1/17 3:38,,,66.022,69.278,0.04,69.964,0.266,5
9/1/17 3:40,,,66.022,69.278,0.062,69.964,0.27,5
9/1/17 3:42,,,66.193,69.622,0.08,69.964,0.264,5
9/1/17 3:44,,,66.193,69.793,0.102,69.964,0.279,5
9/1/17 3:46,,,66.193,69.964,0.104,69.964,0.264,5
9/1/17 3:48,,,66.193,69.964,0.115,69.964,0.274,5
9/1/17 3:50,,,66.193,70.137,0.133,69.964,0.269,5
9/1/17 3:52,,,66.193,70.137,0.128,69.964,0.264,5
9/1/17 3:54,,,66.366,70.137,0.132,69.964,0.267,5
9/1/17 3:56,,,66.366,70.137,0.132,69.964,0.267,5
9/1/17 3:58,,,66.366,70.137,0.132,69.964,0.267,5
9/1/17 4:00,0.02,,66.366,70.137,0.125,69.793,0.267,5
9/1/17 4:02,,,66.366,69.964,0.129,69.964,0.272,0
9/1/17 4:04,,,66.366,69.964,0.119,69.964,0.272,0
9/1/17 4:06,,,66.366,69.964,0.125,69.964,0.273,0
9/1/17 4:08,,,66.366,69.964,0.125,70.137,0.284,0
9/1/17 4:10,,,66.537,69.964,0.119,70.308,0.284,0
9/1/17 4:12,,,66.537,69.964,0.113,70.48,0.29,0
9/1/17 4:14,,,66.537,69.964,0.119,70.48,0.296,0
9/1/17 4:16,,,66.537,69.793,0.112,70.651,0.302,0
9/1/17 4:18,,,66.537,69.793,0.112,70.651,0.308,0
9/1/17 4:20,,,66.537,69.793,0.112,70.824,0.313,0
9/1/17 4:22,,,66.537,69.793,0.101,70.824,0.319,0
9/1/17 4:24,,,66.537,69.793,0.1,70.824,0.324,0
9/1/17 4:26,,,66.537,69.793,0.09,70.995,0.325,0
9/1/17 4:28,,,66.537,69.793,0.089,70.995,0.33,0
9/1/17 4:30,,,66.537,69.793,0.089,70.995,0.341,0
9/1/17 4:32,,,66.537,69.793,0.078,70.995,0.341,0
9/1/17 4:34,,,66.537,69.622,0.066,71.168,0.352,0
9/1/17 4:36,,,66.537,69.622,0.066,71.168,0.347,0
9/1/17 4:38,,,66.537,69.622,0.059,71.168,0.358,0
9/1/17 4:40,,,66.537,69.622,0.059,71.168,0.369,0
9/1/17 4:42,,,66.537,69.622,0.082,71.339,0.369,0
9/1/17 4:44,,,66.366,69.622,0.078,71.339,0.371,0
9/1/17 4:46,,,66.366,69.622,0.089,71.339,0.376,0
9/1/17 4:48,,,66.366,69.622,0.095,71.339,0.376,0
9/1/17 4:50,,,66.366,69.622,0.139,71.339,0.376,0
9/1/17 4:52,,,66.366,69.449,0.423,71.339,0.387,0
9/1/17 4:54,,,66.193,69.278,0.676,71.339,0.393,0
9/1/17 4:56,,,66.193,69.107,0.742,71.168,0.41,0
9/1/17 4:58,,,66.193,69.278,0.811,71.168,0.416,0
9/1/17 5:00,0.03,,66.193,69.278,0.86,71.339,0.438,0
9/1/17 5:02,,,66.193,69.278,0.877,71.339,0.433,0
9/1/17 5:04,,,66.193,69.278,0.883,71.339,0.438,0
9/1/17 5:06,,,66.193,69.278,0.888,71.339,0.443,0
9/1/17 5:08,,,66.193,69.278,0.894,71.168,0.448,0
9/1/17 5:10,,,66.193,69.278,0.905,71.168,0.443,0
9/1/17 5:12,,,66.366,69.278,0.921,71.168,0.448,0
9/1/17 5:14,,,66.366,69.449,0.928,70.995,0.442,0
9/1/17 5:16,,,66.366,69.449,0.95,70.995,0.442,0
9/1/17 5:18,,,66.366,69.449,0.95,70.824,0.447,0
9/1/17 5:20,,,66.366,69.449,0.945,70.824,0.447,0
9/1/17 5:22,,,66.537,69.449,0.949,70.824,0.451,0
9/1/17 5:24,,,66.537,69.449,0.937,70.651,0.451,0
9/1/17 5:26,,,66.537,69.449,0.921,70.651,0.446,0
9/1/17 5:28,,,66.708,69.449,0.903,70.651,0.45,0
9/1/17 5:30,,,66.708,69.449,0.891,70.651,0.449,0
9/1/17 5:32,,,66.708,69.449,0.864,70.48,0.45,0
9/1/17 5:34,,,66.708,69.449,0.847,70.48,0.455,0
9/1/17 5:36,,,66.879,69.449,0.818,70.48,0.444,0
9/1/17 5:38,,,66.879,69.449,0.801,70.48,0.449,0
9/1/17 5:40,,,66.879,69.449,0.79,70.308,0.454,0
9/1/17 5:42,,,66.879,69.449,0.773,70.308,0.448,0
9/1/17 5:44,,,66.879,69.449,0.762,70.308,0.454,0
9/1/17 5:46,,,66.879,69.449,0.734,70.308,0.449,0
9/1/17 5:48,,,66.879,69.449,0.728,70.308,0.454,0
9/1/17 5:50,,,66.879,69.449,0.711,70.137,0.443,0
9/1/17 5:52,,,66.879,69.449,0.7,70.137,0.448,0
9/1/17 5:54,,,66.879,69.449,0.689,70.137,0.454,0
9/1/17 5:56,,,66.879,69.449,0.666,70.137,0.448,0
9/1/17 5:58,,,66.879,69.449,0.644,70.137,0.449,0
9/1/17 6:00,0.01,,66.879,69.449,0.627,70.137,0.454,0
9/1/17 6:02,,,66.879,69.449,0.599,70.137,0.454,0
9/1/17 6:04,,,66.879,69.449,0.577,70.137,0.454,0
9/1/17 6:06,,,66.879,69.449,0.549,70.137,0.443,0
9/1/17 6:08,,,66.879,69.449,0.521,69.964,0.443,0
9/1/17 6:10,,,66.708,69.449,0.499,69.964,0.449,0
9/1/17 6:12,,,66.708,69.449,0.477,69.964,0.443,0
9/1/17 6:14,,,66.708,69.449,0.444,69.964,0.444,0
9/1/17 6:16,,,66.708,69.449,0.427,69.964,0.438,0
9/1/17 6:18,,,66.708,69.449,0.41,69.964,0.438,0
9/1/17 6:20,,,66.708,69.449,0.399,69.964,0.438,0
9/1/17 6:22,,,66.537,69.449,0.393,69.964,0.444,0
9/1/17 6:24,,,66.537,69.449,0.377,69.964,0.438,0
9/1/17 6:26,,,66.537,69.449,0.366,70.137,0.434,0
9/1/17 6:28,,,66.537,69.449,0.349,70.137,0.434,0
9/1/17 6:30,,,66.537,69.449,0.333,70.137,0.429,0
9/1/17 6:32,,,66.537,69.278,0.315,70.137,0.429,0
9/1/17 6:34,,,66.537,69.278,0.309,70.137,0.429,0
9/1/17 6:36,,,66.537,69.278,0.293,70.137,0.429,0
9/1/17 6:38,,,66.537,69.278,0.281,70.137,0.423,0
9/1/17 6:40,,,66.537,69.278,0.276,70.137,0.429,0
9/1/17 6:42,,,66.537,69.278,0.265,70.137,0.429,0
9/1/17 6:44,,,66.537,69.278,0.265,70.137,0.424,0
9/1/17 6:46,,,66.537,69.278,0.265,70.137,0.429,0
9/1/17 6:48,,,66.537,69.278,0.259,70.137,0.429,0
9/1/17 6:50,,,66.537,69.107,0.253,70.137,0.424,0
9/1/17 6:52,,,66.537,69.107,0.252,70.137,0.434,0
9/1/17 6:54,,,66.537,69.278,0.242,70.137,0.429,0
9/1/17 6:56,,,66.537,69.278,0.237,70.137,0.429,0
9/1/17 6:58,,,66.537,69.278,0.231,70.137,0.429,0
9/1/17 7:00,0.04,,66.537,69.278,0.214,70.137,0.434,0
9/1/17 7:02,,,66.537,69.278,0.23,70.137,0.428,0
9/1/17 7:04,,,66.537,69.278,0.259,70.137,0.423,0
9/1/17 7:06,,,66.537,69.107,0.336,70.137,0.434,0
9/1/17 7:08,,,66.537,69.107,0.443,70.137,0.429,0
9/1/17 7:10,,,66.537,69.107,0.527,70.137,0.429,0
9/1/17 7:12,,,66.537,69.278,0.613,70.137,0.435,0
9/1/17 7:14,,,66.537,69.278,0.685,70.137,0.44,0
9/1/17 7:16,,,66.537,69.278,0.73,70.137,0.445,0
9/1/17 7:18,,,66.537,69.449,0.759,70.137,0.44,0
9/1/17 7:20,,,66.708,69.449,0.77,70.137,0.445,0
9/1/17 7:22,,,66.708,69.449,0.764,70.137,0.44,0
9/1/17 7:24,,,66.708,69.449,0.764,70.137,0.445,0
9/1/17 7:26,,,66.708,69.449,0.753,70.137,0.45,0
9/1/17 7:28,,,66.708,69.449,0.741,69.964,0.444,0
9/1/17 7:30,,,66.708,69.449,0.73,69.964,0.444,0
9/1/17 7:32,,,66.708,69.449,0.713,69.964,0.444,0
9/1/17 7:34,,,66.708,69.278,0.695,69.964,0.444,0
9/1/17 7:36,,,66.708,69.278,0.684,69.964,0.45,0
9/1/17 7:38,,,66.537,69.278,0.68,69.964,0.446,0
9/1/17 7:40,,,66.708,69.278,0.673,69.964,0.45,0
9/1/17 7:42,,,66.708,69.278,0.667,69.964,0.45,0
9/1/17 7:44,,,66.708,69.278,0.656,69.964,0.45,0
9/1/17 7:46,,,66.708,69.449,0.646,69.964,0.444,0
9/1/17 7:48,,,66.708,69.449,0.63,69.964,0.439,0
9/1/17 7:50,,,66.708,69.449,0.613,69.964,0.445,0
9/1/17 7:52,,,66.708,69.449,0.596,69.964,0.445,0
9/1/17 7:54,,,66.708,69.449,0.579,69.964,0.444,0
9/1/17 7:56,,,66.708,69.449,0.556,69.964,0.45,0
9/1/17 7:58,,,66.708,69.449,0.528,69.964,0.444,0
9/1/17 8:00,0,,66.708,69.449,0.506,69.964,0.444,0
9/1/17 8:02,,,66.708,69.449,0.478,69.964,0.444,0
9/1/17 8:04,,,66.708,69.449,0.455,69.964,0.449,0
9/1/17 8:06,,,66.708,69.449,0.427,69.964,0.444,0
9/1/17 8:08,,,66.708,69.622,0.411,69.964,0.438,0
9/1/17 8:10,,,66.708,69.622,0.389,69.964,0.438,0
9/1/17 8:12,,,66.708,69.622,0.378,69.964,0.438,0
9/1/17 8:14,,,66.708,69.622,0.356,69.964,0.428,0
9/1/17 8:16,,,66.879,69.622,0.348,69.964,0.426,0
9/1/17 8:18,,,66.879,69.622,0.326,69.964,0.426,0
9/1/17 8:20,,,66.879,69.622,0.309,69.964,0.426,0
9/1/17 8:22,,,67.05,69.622,0.291,69.964,0.419,0
9/1/17 8:24,,,67.05,69.622,0.274,69.964,0.425,0
9/1/17 8:26,,,67.05,69.622,0.262,69.964,0.429,0
9/1/17 8:28,,,67.05,69.622,0.234,69.964,0.429,0
9/1/17 8:30,,,67.392,69.622,0.215,70.137,0.427,0
9/1/17 8:32,,,67.564,69.793,0.186,70.137,0.42,0
9/1/17 8:34,,,67.735,69.793,0.163,70.137,0.425,0
9/1/17 8:36,,,67.735,69.793,0.146,70.137,0.424,0
9/1/17 8:38,,,67.906,69.793,0.116,70.137,0.417,0
9/1/17 8:40,,,67.906,69.793,0.089,70.137,0.418,0
9/1/17 8:42,,,67.906,69.793,0.066,70.137,0.418,0
9/1/17 8:44,,,67.906,69.793,0.039,70.137,0.418,0
9/1/17 8:46,,,67.906,69.793,0.038,70.308,0.423,0
9/1/17 8:48,,,68.077,69.793,0.043,70.308,0.416,0
9/1/17 8:50,,,68.248,69.793,0.036,70.308,0.415,0
9/1/17 8:52,,,68.248,69.793,0.041,70.308,0.409,0
9/1/17 8:54,,,68.248,69.793,0.036,70.308,0.409,0
9/1/17 8:56,,,68.248,69.793,0.041,70.308,0.409,0
9/1/17 8:58,,,68.421,69.793,0.046,70.308,0.414,0
9/1/17 9:00,0,,68.421,69.793,0.035,70.48,0.409,6
9/1/17 9:02,,,68.592,69.793,0.034,70.48,0.402,6
9/1/17 9:04,,,68.592,69.793,0.039,70.48,0.407,6
9/1/17 9:06,,,68.592,69.793,0.039,70.48,0.407,6
9/1/17 9:08,,,68.763,69.793,0.043,70.48,0.411,6
9/1/17 9:10,,,68.934,69.793,0.031,70.651,0.405,6
9/1/17 9:12,,,69.107,69.964,0.042,70.651,0.409,6
9/1/17 9:14,,,69.107,69.964,0.037,70.651,0.404,6
9/1/17 9:16,,,69.278,69.964,0.035,70.651,0.403,6
9/1/17 9:18,,,69.278,69.964,0.041,70.651,0.403,6
9/1/17 9:20,,,69.278,69.964,0.035,70.824,0.408,6
9/1/17 9:22,,,69.449,69.964,0.039,70.824,0.401,6
9/1/17 9:24,,,69.278,69.964,0.035,70.824,0.403,6
9/1/17 9:26,,,69.278,69.964,0.04,70.824,0.402,6
9/1/17 9:28,,,69.449,69.964,0.039,70.824,0.401,6
9/1/17 9:30,,,69.449,69.964,0.033,70.824,0.396,6
9/1/17 9:32,,,69.278,69.964,0.035,70.824,0.403,6
9/1/17 9:34,,,69.278,69.964,0.029,70.995,0.397,6
9/1/17 9:36,,,69.278,69.964,0.035,70.995,0.398,6
9/1/17 9:38,,,69.278,69.964,0.04,70.995,0.397,6
9/1/17 9:40,,,69.278,69.964,0.045,70.995,0.397,6
9/1/17 9:42,,,69.278,70.137,0.041,70.995,0.397,6
9/1/17 9:44,,,69.278,70.137,0.036,70.995,0.392,6
9/1/17 9:46,,,69.278,70.137,0.041,70.995,0.392,6
9/1/17 9:48,,,69.107,70.137,0.043,70.995,0.393,6
9/1/17 9:50,,,69.107,70.137,0.037,70.995,0.393,6
9/1/17 9:52,,,69.107,70.137,0.037,70.995,0.393,6
9/1/17 9:54,,,69.107,69.964,0.041,70.995,0.392,6
9/1/17 9:56,,,69.278,69.964,0.04,70.995,0.386,6
9/1/17 9:58,,,69.278,69.964,0.035,70.995,0.386,6
9/1/17 10:00,0.01,,68.934,69.964,0.043,70.995,0.389,6
9/1/17 10:02,,,68.763,69.964,0.038,71.168,0.385,6
9/1/17 10:04,,,68.934,70.137,0.076,71.168,0.393,6
9/1/17 10:06,,,68.763,70.308,0.079,71.168,0.39,6
9/1/17 10:08,,,68.763,70.48,0.091,71.168,0.394,6
9/1/17 10:10,,,68.934,70.824,0.092,71.168,0.393,6
9/1/17 10:12,,,68.934,70.995,0.099,71.168,0.393,6
9/1/17 10:14,,,68.934,71.168,0.095,71.168,0.388,6
9/1/17 10:16,,,68.934,71.512,0.091,71.168,0.388,6
9/1/17 10:18,,,68.934,71.683,0.087,71.168,0.394,6
9/1/17 10:20,,,68.934,71.683,0.087,71.168,0.394,6
9/1/17 10:22,,,68.934,71.856,0.083,71.168,0.395,6
9/1/17 10:24,,,68.763,71.856,0.078,71.339,0.401,6
9/1/17 10:26,,,68.934,71.856,0.071,71.339,0.405,6
9/1/17 10:28,,,68.934,72.028,0.066,71.339,0.405,6
9/1/17 10:30,,,69.278,72.028,0.064,71.339,0.403,6
9/1/17 10:32,,,69.278,72.028,0.064,71.339,0.408,6
9/1/17 10:34,,,69.449,72.028,0.057,71.339,0.402,6
9/1/17 10:36,,,69.622,72.028,0.045,71.339,0.401,6
9/1/17 10:38,,,69.622,72.028,0.039,71.339,0.406,6
9/1/17 10:40,,,69.622,72.028,0.039,71.339,0.406,6
9/1/17 10:42,,,69.622,72.028,0.039,71.512,0.406,6
9/1/17 10:44,,,69.793,72.028,0.043,71.512,0.41,6
9/1/17 10:46,,,69.622,72.028,0.044,71.512,0.4,6
9/1/17 10:48,,,69.622,71.856,0.032,71.512,0.406,6
9/1/17 10:50,,,69.449,71.856,0.038,71.512,0.412,6
9/1/17 10:52,,,69.622,71.856,0.038,71.512,0.406,6
9/1/17 10:54,,,69.449,71.856,0.044,71.512,0.401,6
9/1/17 10:56,,,69.107,71.683,0.091,71.512,0.404,6
9/1/17 10:58,,,68.934,71.856,0.116,71.512,0.406,6
9/1/17 11:00,0,,69.107,72.199,0.133,71.512,0.399,6
9/1/17 11:02,,,69.107,72.372,0.135,71.683,0.405,0
9/1/17 11:04,,,69.278,72.545,0.146,71.683,0.403,0
9/1/17 11:06,,,69.278,72.718,0.136,71.683,0.404,0
9/1/17 11:08,,,69.278,72.891,0.131,71.683,0.403,0
9/1/17 11:10,,,69.107,73.062,0.122,71.683,0.404,0
9/1/17 11:12,,,69.107,73.062,0.122,71.683,0.41,0
9/1/17 11:14,,,68.934,73.062,0.118,71.683,0.406,0
9/1/17 11:16,,,68.763,73.062,0.119,71.683,0.413,0
9/1/17 11:18,,,68.763,73.062,0.118,71.683,0.412,0
9/1/17 11:20,,,68.934,73.062,0.117,71.683,0.411,0
9/1/17 11:22,,,68.763,73.234,0.114,71.683,0.412,0
9/1/17 11:24,,,68.763,73.234,0.113,71.683,0.417,0
9/1/17 11:26,,,68.763,73.234,0.098,71.683,0.413,0
9/1/17 11:28,,,68.763,73.234,0.097,71.683,0.418,0
9/1/17 11:30,,,68.763,73.062,0.091,71.683,0.418,0
9/1/17 11:32,,,68.934,73.062,0.089,71.683,0.416,0
9/1/17 11:34,,,69.107,73.062,0.076,71.683,0.426,0
9/1/17 11:36,,,69.278,73.062,0.069,71.856,0.425,0
9/1/17 11:38,,,69.278,72.891,0.062,71.856,0.419,0
9/1/17 11:40,,,69.278,72.891,0.051,71.856,0.419,0
9/1/17 11:42,,,69.278,72.891,0.045,71.856,0.413,0
9/1/17 11:44,,,69.449,72.891,0.044,71.856,0.417,0
9/1/17 11:46,,,69.622,72.891,0.043,71.856,0.411,0
9/1/17 11:48,,,69.793,72.718,0.035,71.856,0.41,0
9/1/17 11:50,,,69.964,72.718,0.043,71.856,0.413,0
9/1/17 11:52,,,70.308,72.545,0.04,72.028,0.411,0
9/1/17 11:54,,,70.48,72.545,0.038,72.028,0.403,0
9/1/17 11:56,,,70.651,72.372,0.042,72.028,0.408,0
9/1/17 11:58,,,70.651,72.372,0.042,72.028,0.408,0
9/1/17 12:00,0,,70.651,72.372,0.047,72.028,0.413,0
9/1/17 12:02,,,70.824,72.372,0.045,72.028,0.406,0
9/1/17 12:04,,,71.168,72.199,0.047,72.199,0.414,0
9/1/17 12:06,,,71.339,72.199,0.046,72.199,0.413,0
9/1/17 12:08,,,71.856,72.199,0.042,72.199,0.415,0
9/1/17 12:10,,,72.199,72.028,0.038,72.372,0.407,0
9/1/17 12:12,,,72.372,72.028,0.042,72.372,0.405,0
9/1/17 12:14,,,72.545,72.028,0.046,72.372,0.409,0
9/1/17 12:16,,,72.891,72.028,0.048,72.372,0.406,0
9/1/17 12:18,,,73.062,72.028,0.036,72.545,0.406,0
9/1/17 12:20,,,72.891,72.028,0.042,72.545,0.406,0
9/1/17 12:22,,,72.718,72.028,0.05,72.545,0.403,0
9/1/17 12:24,,,72.545,72.028,0.046,72.545,0.404,0
9/1/17 12:26,,,72.545,71.856,0.045,72.545,0.398,0
9/1/17 12:28,,,72.545,71.856,0.045,72.545,0.404,0
9/1/17 12:30,,,72.545,71.856,0.05,72.545,0.397,0
9/1/17 12:32,,,72.372,71.856,0.046,72.545,0.393,0
9/1/17 12:34,,,72.199,71.856,0.047,72.545,0.401,0
9/1/17 12:36,,,72.028,71.856,0.048,72.545,0.396,0
9/1/17 12:38,,,71.856,71.856,0.054,72.545,0.402,0
9/1/17 12:40,,,71.683,71.683,0.049,72.545,0.398,0
9/1/17 12:42,,,71.683,71.683,0.049,72.545,0.392,0
9/1/17 12:44,,,71.512,71.683,0.051,72.545,0.394,0
9/1/17 12:46,,,71.339,71.683,0.052,72.545,0.395,0
9/1/17 12:48,,,71.339,71.683,0.045,72.545,0.394,0
9/1/17 12:50,,,71.168,71.683,0.053,72.545,0.391,0
9/1/17 12:52,,,70.995,71.512,0.048,72.545,0.392,0
9/1/17 12:54,,,70.824,71.512,0.059,72.545,0.398,0
9/1/17 12:56,,,70.824,71.512,0.059,72.545,0.403,0
9/1/17 12:58,,,70.651,71.512,0.055,72.545,0.394,0
9/1/17 13:00,0,,70.48,71.512,0.056,72.545,0.401,7
9/1/17 13:02,,,70.824,71.512,0.053,72.545,0.397,7
9/1/17 13:04,,,71.168,71.512,0.061,72.545,0.394,7
9/1/17 13:06,,,71.683,71.512,0.058,72.545,0.391,7
9/1/17 13:08,,,72.028,71.339,0.054,72.545,0.393,7
9/1/17 13:10,,,72.028,71.339,0.059,72.545,0.393,7
9/1/17 13:12,,,72.028,71.339,0.049,72.718,0.389,7
9/1/17 13:14,,,71.856,71.339,0.044,72.718,0.385,7
9/1/17 13:16,,,71.512,71.339,0.052,72.718,0.386,7
9/1/17 13:18,,,71.168,71.339,0.06,72.718,0.4,7
9/1/17 13:20,,,70.995,71.339,0.061,72.718,0.395,7
9/1/17 13:22,,,70.824,71.339,0.057,72.718,0.392,7
9/1/17 13:24,,,70.651,71.339,0.058,72.718,0.387,7
9/1/17 13:26,,,70.48,71.339,0.059,72.718,0.388,7
9/1/17 13:28,,,70.308,71.339,0.049,72.718,0.39,7
9/1/17 13:30,,,70.137,71.339,0.062,72.718,0.385,7
9/1/17 13:32,,,69.964,71.339,0.063,72.718,0.392,7
9/1/17 13:34,,,69.793,71.168,0.063,72.718,0.394,7
9/1/17 13:36,,,69.793,71.168,0.058,72.718,0.388,7
9/1/17 13:38,,,69.964,71.168,0.057,72.718,0.381,7
9/1/17 13:40,,,69.964,71.168,0.056,72.718,0.386,7
9/1/17 13:42,,,69.964,71.168,0.062,72.718,0.392,7
9/1/17 13:44,,,69.964,71.168,0.056,72.545,0.386,7
9/1/17 13:46,,,69.964,71.168,0.062,72.545,0.392,7
9/1/17 13:48,,,69.793,71.168,0.063,72.545,0.393,7
9/1/17 13:50,,,69.793,71.168,0.063,72.545,0.382,7
9/1/17 13:52,,,69.622,70.995,0.053,72.545,0.378,7
9/1/17 13:54,,,69.622,70.995,0.058,72.545,0.383,7
9/1/17 13:56,,,69.449,70.995,0.065,72.545,0.39,7
9/1/17 13:58,,,69.278,71.168,0.151,72.545,0.386,7
9/1/17 14:00,0.25,,69.107,71.683,0.19,72.372,0.381,7
9/1/17 14:02,,,68.934,72.028,0.249,72.372,0.383,7
9/1/17 14:04,,,68.763,72.199,0.324,72.372,0.383,7
9/1/17 14:06,,,68.763,72.372,0.355,72.372,0.379,7
9/1/17 14:08,,,68.592,72.545,0.383,72.372,0.385,7
9/1/17 14:10,,,68.763,72.545,0.415,72.372,0.388,7
9/1/17 14:12,,,68.763,72.718,0.456,72.372,0.394,7
9/1/17 14:14,,,68.763,72.718,0.478,72.372,0.405,7
9/1/17 14:16,,,68.592,72.718,0.518,72.199,0.422,7
9/1/17 14:18,,,68.763,72.891,0.536,72.199,0.439,7
9/1/17 14:20,,,68.763,72.891,0.554,72.199,0.44,7
9/1/17 14:22,,,68.763,73.062,0.599,72.199,0.445,7
9/1/17 14:24,,,68.592,73.234,0.647,72.028,0.452,7
9/1/17 14:26,,,68.592,73.234,0.675,72.028,0.447,7
9/1/17 14:28,,,68.592,73.234,0.71,72.028,0.447,7
9/1/17 14:30,,,68.421,73.062,0.733,72.028,0.45,7
9/1/17 14:32,,,68.421,72.891,0.861,72.028,0.455,7
9/1/17 14:34,,,68.248,72.199,1.111,72.028,0.458,7
9/1/17 14:36,,,68.248,71.683,1.303,72.028,0.467,7
9/1/17 14:38,,,68.248,71.168,1.319,72.028,0.493,7
9/1/17 14:40,,,68.248,70.995,1.298,72.028,0.49,7
9/1/17 14:42,,,68.248,70.995,1.297,71.856,0.556,7
9/1/17 14:44,,,68.248,70.995,1.292,71.683,0.533,7
9/1/17 14:46,,,68.248,71.168,1.287,71.512,0.516,7
9/1/17 14:48,,,68.248,71.339,1.277,71.512,0.499,7
9/1/17 14:50,,,68.248,71.339,1.272,71.339,0.482,7
9/1/17 14:52,,,68.421,71.339,1.264,71.339,0.469,7
9/1/17 14:54,,,68.421,71.512,1.259,71.339,0.474,7
9/1/17 14:56,,,68.592,71.683,1.237,71.512,0.462,7
9/1/17 14:58,,,68.592,71.683,1.214,71.512,0.456,7
9/1/17 15:00,0,,68.763,71.856,1.197,71.512,0.46,7
9/1/17 15:02,,,68.934,71.856,1.173,71.512,0.458,8
9/1/17 15:04,,,69.449,72.028,1.148,71.683,0.455,8
9/1/17 15:06,,,69.964,72.028,1.116,71.683,0.452,8
9/1/17 15:08,,,70.651,72.199,1.084,71.856,0.446,8
9/1/17 15:10,,,71.339,72.372,1.063,71.856,0.447,8
9/1/17 15:12,,,72.545,72.545,1.032,72.028,0.449,8
9/1/17 15:14,,,72.891,72.718,0.992,72.028,0.441,8
9/1/17 15:16,,,72.891,72.891,0.97,72.028,0.446,8
9/1/17 15:18,,,72.891,72.891,0.942,72.028,0.441,8
9/1/17 15:20,,,72.891,72.891,0.919,72.199,0.435,8
9/1/17 15:22,,,72.718,72.891,0.882,72.199,0.443,8
9/1/17 15:24,,,72.718,72.718,0.852,72.199,0.436,8
9/1/17 15:26,,,72.545,72.718,0.831,72.199,0.437,8
9/1/17 15:28,,,72.545,72.718,0.791,72.199,0.443,8
9/1/17 15:30,,,72.372,72.718,0.764,72.372,0.439,8
9/1/17 15:32,,,72.545,72.718,0.735,72.372,0.443,8
9/1/17 15:34,,,72.891,72.718,0.693,72.372,0.44,8
9/1/17 15:36,,,73.234,72.718,0.656,72.372,0.437,8
9/1/17 15:38,,,73.407,72.718,0.616,72.372,0.436,8
9/1/17 15:40,,,73.58,72.718,0.57,72.372,0.429,8
9/1/17 15:42,,,73.58,72.718,0.535,72.372,0.434,8
9/1/17 15:44,,,73.58,72.718,0.486,72.372,0.43,8
9/1/17 15:46,,,73.407,72.718,0.464,72.372,0.431,8
9/1/17 15:48,,,73.58,72.718,0.434,72.372,0.429,8
9/1/17 15:50,,,73.926,72.718,0.415,72.372,0.426,8
9/1/17 15:52,,,74.271,72.718,0.406,72.545,0.434,8
9/1/17 15:54,,,74.446,72.718,0.383,72.545,0.422,8
9/1/17 15:56,,,74.619,72.718,0.37,72.545,0.426,8
9/1/17 15:58,,,74.791,72.718,0.358,72.545,0.419,8
9/1/17 16:00,0.01,,74.791,72.718,0.341,72.545,0.42,8
9/1/17 16:02,,,74.791,72.891,0.33,72.545,0.419,8
9/1/17 16:04,,,74.964,72.891,0.317,72.545,0.423,8
9/1/17 16:06,,,74.964,72.891,0.301,72.545,0.423,8
9/1/17 16:08,,,74.964,73.062,0.285,72.545,0.418,8
9/1/17 16:10,,,74.964,73.062,0.268,72.545,0.418,8
9/1/17 16:12,,,74.791,73.062,0.253,72.372,0.419,8
9/1/17 16:14,,,74.791,73.062,0.241,72.372,0.419,8
9/1/17 16:16,,,74.964,73.062,0.217,72.372,0.417,8
9/1/17 16:18,,,74.964,73.062,0.211,72.372,0.422,8
9/1/17 16:20,,,74.964,73.062,0.184,72.372,0.417,8
9/1/17 16:22,,,74.964,73.062,0.172,72.372,0.417,8
9/1/17 16:24,,,74.964,73.062,0.155,72.372,0.422,8
9/1/17 16:26,,,74.619,72.891,0.135,72.372,0.414,8
9/1/17 16:28,,,74.446,72.891,0.125,72.372,0.415,8
